Num	GeneID	condition2	condition3	condition1	condition2(Normalized)	condition3(Normalized)	condition1(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
5744	SMc02984	0	0	0	0	0	0	3105638	3106531	SMc2885	+	297	15966629	-	transcriptionalregulator
5745	SMc02985	0	0	0	0	0	0	3106651	3107295	SMc2886	+	214	15966630	-	hypotheticalprotein
5746	SMc02986	0	0	0	0	0	0	3107289	3108323	SMc2887	+	344	15966631	-	hypotheticalprotein
5747	SMc02987	0	0	0	0	0	0	3108448	3108891	SMc2888	-	147	15966632	-	hypotheticalprotein
5748	SMc02988	0	0	0	0	0	0	3108891	3109130	SMc2889	-	79	15966633	-	hypotheticalprotein
5749	SMc02989	0	0	0	0	0	0	3109302	3109514	SMc2890	-	70	15966634	-	hypotheticalprotein
5750	SMc03151	0	0	0	0	0	0	3109511	3110209	SMc2891	-	232	15966635	-	hypotheticalprotein
5751	SMc03152	0	0	0	0	0	0	3110327	3111031	SMc2892	-	234	15966636	-	hypotheticalprotein
5752	SMc03153	0	0	0	0	0	0	3111273	3111911	SMc2893	-	212	15966637	eda2	keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconatealdolase
5753	SMc03154	0	0	0	0	0	0	3112206	3112679	SMc2894	+	157	15966638	-	hypotheticalprotein
5754	SMc03155	0	0	0	0	0	0	3112676	3113578	SMc2895	+	300	15966639	-	hypotheticalprotein
5755	SMc03156	0	0	0	0	0	0	3113657	3114604	SMc2896	+	315	15966640	-	hypotheticalprotein
5756	SMc03157	0	0	0	0	0	0	3114744	3115520	SMc2897	-	258	15966641	-	outermembranelipoproteintransmembrane
5757	SMc03158	0	0	0	0	0	0	3115559	3116224	SMc2898	-	221	15966642	-	ABCtransporterpermease
5758	SMc03159	0	0	0	0	0	0	3116214	3117290	SMc2899	-	358	15966643	-	ABCtransporterATP-bindingprotein
5759	SMc03160	0	0	0	0	0	0	3117628	3119004	SMc2900	-	458	15966644	-	beta-glucosidase
5760	SMc03161	0	0	0	0	0	0	3119261	3120445	SMc2901	-	394	15966645	-	oxidoreductase
5761	SMc03162	0	0	0	0	0	0	3120653	3121705	SMc2902	-	350	15966646	-	hypotheticalprotein
5762	SMc03163	0	0	0	0	0	0	3121898	3123208	SMc2903	-	436	15966647	xylA	xyloseisomerase
5763	SMc03164	0	0	0	0	0	0	3123303	3124757	SMc2904	-	484	15966648	xylB	xylulosekinase
5764	SMc03165	0	0	0	0	0	0	3124767	3125804	SMc2905	-	345	15966649	-	transcriptionalregulator
5765	SMc03166	0	0	0	0	0	0	3125900	3126985	SMc2906	-	361	15966650	-	hypotheticalprotein
5766	SMc03167	0	0	0	0	0	0	3127155	3128744	SMc2907	-	529	15966651	-	multidrugeffluxsystemprotein
5767	SMc03168	0	0	0	0	0	0	3128773	3129921	SMc2908	-	382	15966652	-	multidrugeffluxsystemprotein
5768	SMc03169	0	0	0	0	0	0	3130227	3130937	SMc2909	+	236	15966653	-	transcriptionalregulator
5769	SMc03170	0	0	0	0	0	0	3131057	3131896	SMc2910	+	279	15966654	-	transcriptionalregulator
5770	SMc03171	0	0	0	0	0	0	3132063	3132815	SMc2911	+	250	15966655	-	hypotheticalprotein
5771	SMc03172	0	0	0	0	0	0	3133083	3134540	SMc2912	+	485	15966656	gltX	glutamyl-tRNAsynthetase
5772	SMc03173	0	0	0	0	0	0	3134551	3136047	SMc2913	+	498	15966657	lysS	lysyl-tRNAsynthetase
5773	SMc03174	0	0	0	0	0	0	3136217	3136837	SMc2914	-	206	15966658	-	hypotheticalprotein
5774	SMc03175	0	0	0	0	0	0	3137037	3137990	SMc2915	+	317	15966659	-	nucleosidehydrolase
5775	SMc03176	0	0	0	0	0	0	3138173	3139183	SMc2916	+	336	15966660	-	hypotheticalprotein
5776	SMc03177	0	0	0	0	0	0	3139187	3140800	SMc2917	+	537	15966661	-	ATP-dependentDNAligase
5777	SMc03178	0	0	0	0	0	0	3140940	3143588	SMc2918	+	882	15966662	-	hypotheticalprotein
5778	SMc03179	0	0	0	0	0	0	3143729	3146728	SMc2919	+	999	15966663	phaA1	monovalentcation/H+antiportersubunitA
5779	SMc03180	0	0	0	0	0	0	3146728	3147075	SMc2920	+	115	15966664	phaC1	monovalentcation/H+antiportersubunitC
5780	SMc03181	0	0	0	0	0	0	3147068	3148687	SMc2921	+	539	15966665	phaD1	monovalentcation/H+antiportersubunitD
5781	SMc03182	0	0	0	0	0	0	3148690	3149175	SMc2922	+	161	15966666	phaE1	pHadaptationpotassiumeffluxsystemEtransmembraneprotein
5782	SMc03183	0	0	0	0	0	0	3149172	3149453	SMc2923	+	93	15966667	phaF	monovalentcation/H+antiportersubunitF
5783	SMc03184	0	0	0	0	0	0	3149450	3149815	SMc2924	+	121	15966668	phaG1	PHadaptationpotassiumeffluxsystemGtransmembraneprotein
5784	SMc03185	0	0	0	0	0	0	3149816	3150628	SMc2925	-	270	15966669	-	NADPHdehydrogenasequinonereductasetransmembraneprotein
5785	SMc03186	0	0	0	0	0	0	3150721	3151653	SMc2926	+	310	15966670	-	transcriptionalregulator
5786	SMc03187	0	0	0	0	0	0	3151698	3152456	SMc2927	-	252	15966671	cobM	precorrin-4C(11)-methyltransferase
5787	SMc03188	0	0	0	0	0	0	3152495	3153736	SMc2928	-	413	15966672	cobL	precorrin-6YC5,15-methyltransferase(decarboxylating)protein
5788	SMc03189	0	0	0	0	0	0	3153705	3154505	SMc2929	+	266	195970133	cobK	cobalt-precorrin-6xreductase
5789	SMc03190	0	0	0	0	0	0	3154469	3155233	SMc2930	-	254	15966674	cobJ	precorrin-3BC(17)-methyltransferase
5790	SMc03191	0	0	0	0	0	0	3155230	3155985	SMc2931	-	251	15966675	cobI	precorrin-2C(20)-methyltransferase
5791	SMc03192	0	0	0	0	0	0	3155982	3156614	SMc2932	-	210	15966676	cobH	precorrin-8Xmethylmutase
5792	SMc03193	0	0	0	0	0	0	3156617	3157984	SMc2933	-	455	15966677	cobG	cobalaminbiosynthesisprotein
5793	SMc03194	0	0	0	0	0	0	3158110	3158880	SMc2934	-	256	15966678	cobF	precorrin6Asynthase
5794	SMc03195	0	0	1	0	0	1	3159002	3159727	SMc2935	-	241	15966679	ung	uracil-DNAglycosylase
5795	SMc03196	0	0	0	0	0	0	3159930	3160715	SMc2936	+	261	15966680	modA	molybdateABCtransportersubstrate-bindingprotein
5796	SMc03197	0	0	0	0	0	0	3160885	3161586	SMc2937	+	233	15966681	modB	molybdateABCtransporterpermease
5797	SMc03198	0	0	0	0	0	0	3161583	3162656	SMc2938	+	357	15966682	modC	molybdenumABCtransporterATP-bindingprotein
5798	SMc03199	0	0	0	0	0	0	3162669	3163196	SMc2939	-	175	15966683	-	molybdenumtransporter
5799	SMc03200	0	0	0	0	0	0	3163235	3164572	SMc2940	+	445	15966684	-	aminoaciddeaminasetransmembraneprotein
5800	SMc03201	0	0	0	0	0	0	3164896	3166128	SMc2941	+	410	15966685	bkdAa	2-oxoisovaleratedehydrogenasesubunitalpha
5801	SMc03202	0	0	0	0	0	0	3166130	3167143	SMc2942	+	337	15966686	bkdAb	2-oxoisovaleratedehydrogenasesubunitbeta
5802	SMc03203	0	0	0	0	0	0	3167147	3168427	SMc2943	+	426	15966687	bkdB	branched-chainalpha-ketoaciddehydrogenaseE2subunit
5803	SMc03204	0	0	0	0	0	0	3168434	3169828	SMc2944	+	464	15966688	lpdA3	dihydrolipoamidedehydrogenase
5804	SMc03205	0	0	0	0	0	0	3170213	3171097	SMc2945	-	294	15966689	purU1	formyltetrahydrofolatedeformylase
5805	SMc03206	0	0	0	0	0	0	3171261	3171914	SMc2946	-	217	15966690	maiA	maleylacetoacetateisomerase(glutathionetransferasezeta1)protein
5806	SMc03207	0	0	0	0	0	0	3171926	3172942	SMc2947	-	338	15966691	-	aromaticaminoaciddegradationprotein
5807	SMc03208	0	0	0	0	0	0	3173023	3174384	SMc2948	-	453	15966692	hmgA	homogentisate1,2-dioxygenase
5808	SMc03209	0	0	0	0	0	0	3174464	3174910	SMc2949	+	148	15966693	-	transcriptionalregulator
5809	SMc03210	0	0	0	0	0	0	3174933	3175412	SMc2950	-	159	15966694	-	transcriptionalregulator
5810	SMc03211	0	0	0	0	0	0	3175543	3176655	SMc2951	+	370	15966695	-	4-hydroxyphenylpyruvatedioxygenase
5811	SMc03150	0	0	0	0	0	0	3176745	3177458	SMc2952	-	237	15966696	-	transcriptionalregulator
5812	SMc03149	0	0	0	0	0	0	3178543	3179094	SMc2953	+	183	15966697	-	hypotheticalprotein
5813	SMc03148	0	0	0	0	0	0	3179232	3181286	SMc2954	+	684	15966698	-	hypotheticalprotein
5814	SMc03147	0	0	0	0	0	0	3181339	3183477	SMc2955	+	712	15966699	-	ABCtransporterATP-bindingprotein
5815	SMc03146	0	0	0	0	0	0	3183480	3184832	SMc2956	+	450	15966700	-	transporter
5816	SMc03145	0	0	0	0	0	0	3184919	3185425	SMc2957	+	168	15966701	-	hypotheticalprotein
5817	SMc03144	0	0	0	0	0	0	3185567	3186766	SMc2958	+	399	15966702	-	hypotheticalprotein
5818	SMc03143	1	0	0	1	0	0	3186892	3187935	SMc2959	-	347	15966703	-	hypotheticalprotein
5819	SMc03142	0	0	0	0	0	0	3188362	3188949	SMc2960	+	195	195970132	-	hypotheticalprotein
5820	SMc03141	0	0	0	0	0	0	3189307	3190356	SMc2961	+	349	15966705	-	hypotheticalprotein
5821	SMc03140	0	0	0	0	0	0	3190546	3191277	SMc2962	-	243	15966706	-	transcriptionalregulator
5822	SMc03139	0	0	0	0	0	0	3191496	3192509	SMc2963	+	337	15966707	-	hypotheticalprotein
5823	SMc03138	0	0	0	0	0	0	3192589	3193401	SMc2964	+	270	15966708	-	sugarkinase
5824	SMc03137	0	0	0	0	0	0	3193423	3193884	SMc2965	-	153	15966709	-	hypotheticalprotein
5825	SMc03136	0	0	0	0	0	0	3193881	3194126	SMc2966	-	81	15966710	-	hypotheticalprotein
5826	SMc03135	0	0	0	0	0	0	3194275	3195030	SMc2967	-	251	15966711	-	amino-acidtransportsystemATP-bindingABCtransporterprotein
5827	SMc03134	0	0	0	0	0	0	3195045	3195926	SMc2968	-	293	15966712	-	hypotheticalprotein
5828	SMc03133	0	0	0	0	0	0	3195916	3196887	SMc2969	-	323	15966713	-	amino-acidtransportsystempermeaseABCtransporterprotein
5829	SMc03132	0	0	0	0	0	0	3196905	3198185	SMc2970	-	426	15966714	ordL3	oxidoreductase
5830	SMc03131	0	0	0	0	0	0	3198252	3199079	SMc2971	-	275	15966715	-	aminoacid-bindingperiplasmicABCtransporterprotein
5831	SMc03130	0	0	0	0	0	0	3199470	3200378	SMc2972	-	302	15966716	-	hypotheticalprotein
5832	SMc03129	0	0	0	0	0	0	3200446	3201213	SMc2973	-	255	15966717	-	hypotheticalprotein
5833	SMc03128	0	0	0	0	0	0	3201226	3202107	SMc2974	-	293	15966718	-	ABCtransporterpermease
5834	SMc03127	0	0	0	0	0	0	3202125	3203051	SMc2975	-	308	15966719	-	ABCtransporterpermease
5835	SMc03126	0	0	0	0	0	0	3203048	3204046	SMc2976	-	332	15966720	-	transportsystemATP-bindingABCtransporterprotein
5836	SMc03125	0	0	0	0	0	0	3204043	3205056	SMc2977	-	337	15966721	-	transportsystemATP-bindingABCtransporterprotein
5837	SMc03124	0	0	0	0	0	0	3205150	3206778	SMc2978	-	542	15966722	-	periplasmicbindingABCtransporterprotein
5838	SMc03123	0	0	0	0	0	0	3207160	3208107	SMc2979	+	315	15966723	-	transcriptionalregulator
5839	SMc03122	0	0	0	0	0	0	3214897	3215844	SMc2980	-	315	15966724	-	transcriptionalregulator
5840	SMc03121	0	0	0	0	0	0	3216094	3217299	SMc2981	+	401	15966725	-	periplasmicbindingABCtransporterprotein
5841	SMc03120	0	0	0	0	0	0	3217311	3218099	SMc2982	+	262	15966726	-	ABCtransporterATP-bindingprotein
5842	SMc03119	0	0	0	0	0	0	3218096	3218797	SMc2983	+	233	15966727	-	ABCtransporterATP-bindingprotein
5843	SMc03118	0	0	0	0	0	0	3218801	3219688	SMc2984	+	295	15966728	-	ABCtransporterpermease
5844	SMc03117	0	0	0	0	0	0	3219681	3220682	SMc2985	+	333	195970131	-	ABCtransporterpermease
5845	SMc03116	0	0	0	0	0	0	3220730	3222325	SMc2986	+	531	15966730	-	alcoholdehydrogenase
5846	SMc03115	0	0	0	0	0	0	3222557	3222832	SMc2987	-	91	15966731	TRm5C	partialtransposaseforinsertionsequenceelementISRM5
5847	SMc03114	0	0	0	0	0	0	3222872	3224074	SMc2988	-	400	15966732	TRm3	transposaseISRM3
5848	SMc03113	0	0	0	0	0	0	3223984	3225060	SMc2989	-	358	15966733	TRm5N	partialtransposaseforinsertionsequenceelementISRM5
5849	SMc03112	0	0	0	0	0	0	3225354	3229127	SMc2990	-	1257	15966734	metH	B12-dependentmethioninesynthase
5850	SMc03111	0	0	0	0	0	0	3229305	3230468	SMc2991	-	387	15966735	pmi	mannose-6-phosphateisomerase
5851	SMc03110	0	0	0	0	0	0	3230479	3230973	SMc2992	-	164	15966736	-	hypotheticalprotein
5852	SMc03109	0	0	0	0	0	0	3231049	3231945	SMc2993	-	298	15966737	-	hypotheticalprotein
5853	SMc03108	0	0	0	0	0	0	3232602	3233792	SMc2994	+	396	15966738	-	calcium-bindingprotein
5854	SMc03107	0	0	0	0	0	0	3234292	3235014	SMc2995	-	240	15966739	-	hypotheticalprotein
5855	SMc03106	0	0	0	0	0	0	3235060	3235785	SMc2996	-	241	15966740	-	hypotheticalprotein
5856	SMc03105	0	0	0	0	0	0	3235946	3237121	SMc2997	+	391	15966741	dxr	1-deoxy-D-xylulose5-phosphatereductoisomerase
5857	SMc03104	0	0	0	0	0	0	3237290	3238507	SMc2998	-	405	15966742	hemA	5-aminolevulinatesynthase
5858	SMc03103	0	0	0	0	0	0	3238853	3239650	SMc2999	-	265	15966743	-	carbonmonoxidedehydrogenasemediumsubunittransmembraneprotein
5859	SMc03102	0	0	0	0	0	0	3239666	3242011	SMc3000	-	781	15966744	-	carbonmonoxidedehydrogenaselargesubunittransmembraneprotein
5860	SMc03101	0	0	0	0	0	0	3242113	3242601	SMc3001	-	162	15966745	-	carbonmonoxidedehydrogenasesmallsubunitprotein
5861	SMc03100	0	0	0	0	0	0	3243024	3243275	SMc3002	+	83	15966746	-	hypotheticalprotein
5862	SMc03099	0	0	0	0	0	0	3243540	3245312	SMc3003	-	590	15966747	cyaF1	adenylatecyclase
5863	SMc03098	0	0	0	0	0	0	3245520	3246395	SMc3004	+	291	15966748	-	hypotheticalprotein
5864	SMc03097	0	0	0	0	0	0	3246733	3248589	SMc3005	+	618	15966749	-	hypotheticalprotein
5865	SMc03096	0	0	0	0	0	0	3248712	3254321	SMc3006	+	1869	15966750	-	signalpeptideprotein
5866	SMc03095	0	0	0	0	0	0	3254464	3254832	SMc3007	+	122	15966751	-	hypotheticalprotein
5867	SMc03094	0	0	0	0	0	0	3254956	3255741	SMc3008	+	261	15966752	-	aminoglycoside3'-phosphotransferase
5868	SMc03093	0	0	0	0	0	0	3255783	3256262	SMc3009	-	159	15966753	-	hypotheticalprotein
5869	SMc03092	0	0	0	0	0	0	3256471	3256905	SMc3010	-	144	15966754	-	transcriptionalregulator
5870	SMc03091	0	0	0	0	0	0	3257061	3257984	SMc3011	+	307	15966755	argI1	arginase
5871	SMc03090	0	0	0	0	0	0	3258162	3258641	SMc3012	+	159	15966756	cheW3	chemotaxisprotein
5872	SMc03089	0	0	0	0	0	0	3258668	3259273	SMc3013	-	201	15966757	TRm11b	transposaseISRM11/ISRM2011-2
5873	SMc05010	0	0	0	0	0	0	3258794	3259279	SMc3014	+	161	195970236	-	hypotheticalprotein
5874	SMc03088	0	0	0	0	0	0	3259207	3259614	SMc3015	-	135	15966758	TRm11a	transposaseISRM11/ISRM2011-2
5875	SMc03087	0	0	0	0	0	0	3259976	3261757	SMc3016	+	593	15966759	mcpY	chemoreceptormethyl-acceptingchemotaxisprotein
5876	SMc03086	0	0	0	0	0	0	3261902	3262135	SMc3017	-	77	15966760	fdsD	NAD-dependentformatedehydrogenasesubunitdelta
5877	SMc03085	0	0	0	0	0	0	3262153	3263025	SMc3018	-	290	15966761	fdsC	formatedehydrogenaseaccessoryprotein
5878	SMc04444	0	0	0	0	0	0	3263034	3265913	SMc3019	-	959	15966762	fdsA	NAD-dependentformatedehydrogenasesubunitalphaprotein
5879	SMc02525	0	0	0	0	0	0	3266173	3267729	SMc3020	-	518	15966763	fdsB	NAD-dependentformatedehydrogenasesubunitbeta
5880	SMc02524	0	0	0	0	0	0	3267726	3268205	SMc3021	-	159	15966764	fdsG	formatedehydrogenasesubunitgamma
5881	SMc02523	0	0	0	0	0	0	3268382	3269278	SMc3022	-	298	15966765	-	transcriptionalregulator
5882	SMc02522	0	0	0	0	0	0	3269436	3270206	SMc3023	-	256	15966766	-	oxidoreductase
5883	SMc02521	0	0	0	0	0	0	3270374	3271138	SMc3024	+	254	15966767	glpR	glycerol-3-phosphateregulonrepressortranscriptionregulatorprotein
5884	SMc02520	0	0	0	0	0	0	3271269	3272780	SMc3025	+	503	15966768	glpD	glycerol-3-phosphatedehydrogenase
5885	SMc02519	0	0	0	0	0	0	3272819	3273889	SMc3026	+	356	15966769	-	ABCtransporterATP-bindingprotein
5886	SMc02518	0	0	0	0	0	0	3273913	3274983	SMc3027	+	356	15966770	-	ABCtransporterATP-bindingprotein
5887	SMc02517	0	0	0	0	0	0	3274985	3275851	SMc3028	+	288	15966771	-	ABCtransporterpermease
5888	SMc02516	0	0	0	0	0	0	3275872	3276696	SMc3029	+	274	15966772	-	ABCtransporterpermease
5889	SMc02515	0	0	0	0	0	0	3276696	3277115	SMc3030	+	139	15966773	-	hypotheticalprotein
5890	SMc02514	0	1	0	0	1	0	3277197	3278921	SMc3031	+	574	15966774	-	periplasmicbindingABCtransporterprotein
5891	SMc02513	0	0	0	0	0	0	3279177	3280649	SMc3032	+	490	15966775	-	permeasetransmembraneprotein
5892	SMc02512	0	0	0	0	0	0	3280856	3282340	SMc3033	+	494	15966776	-	permeasetransmembraneprotein
5893	SMc02511	0	0	0	0	0	0	3282467	3283372	SMc3034	+	301	15966777	-	hypotheticalprotein
5894	SMc02510	0	0	0	0	0	0	3283379	3283807	SMc3035	-	142	15966778	fur	ferricuptakeregulationprotein
5895	SMc02509	0	0	0	0	0	0	3283929	3284834	SMc3036	+	301	15966779	sitA	iron-bindingperiplasmicABCtransporterprotein
5896	SMc02508	0	0	0	0	0	0	3284831	3285766	SMc3037	+	311	15966780	sitB	irontransportATP-bindingABCtransporterprotein
5897	SMc02507	0	0	0	0	0	0	3285763	3286620	SMc3038	+	285	15966781	sitC	irontransportsystemmembraneABCtransporterprotein
5898	SMc02506	0	0	0	0	0	0	3286617	3287471	SMc3039	+	284	15966782	sitD	irontransportsystemmembraneABCtransporterprotein
5899	SMc02505	0	0	0	0	0	0	3287700	3288584	SMc3040	+	294	15966783	-	hypotheticalprotein
5900	SMc02504	0	0	0	0	0	0	3288599	3289051	SMc3041	-	150	15966784	-	transcriptionalregulator
5901	SMc02503	0	0	0	0	0	0	3289155	3290258	SMc3042	+	367	15966785	-	hypotheticalprotein
5902	SMc02502	0	0	0	0	0	0	3290615	3291025	SMc3043	-	136	15966786	atpC	F0F1ATPsynthasesubunitepsilon
5903	SMc02501	0	0	0	0	0	0	3291142	3292656	SMc3044	-	504	15966787	atpD	F0F1ATPsynthasesubunitbeta
5904	SMc02500	0	0	0	0	0	0	3292681	3293565	SMc3045	-	294	15966788	atpG	F0F1ATPsynthasesubunitgamma
5905	SMc02499	0	0	0	0	0	0	3293593	3295122	SMc3046	-	509	15966789	atpA	F0F1ATPsynthasesubunitalpha
5906	SMc02498	0	0	0	0	0	0	3295122	3295688	SMc3047	-	188	195970130	atpH	F0F1ATPsynthasesubunitdelta
5907	SMc02497	0	0	0	0	0	0	3295927	3296313	SMc3048	-	128	15966791	-	hypotheticalprotein
5908	SMc02496	0	0	0	0	0	0	3296436	3298640	SMc3049	-	734	195970129	priA	primosomeassemblyproteinPriA
5909	SMc02495	0	0	0	0	0	0	3298816	3299469	SMc3050	+	217	15966793	-	translaldolase
5910	SMc02494	0	0	0	0	0	0	3299550	3301079	SMc3051	-	509	15966794	-	hypotheticalprotein
5911	SMc02493	0	0	0	0	0	0	3301634	3302230	SMc3052	+	198	15966795	-	hypotheticalprotein
5912	SMc02492	0	0	0	0	0	0	3302227	3303396	SMc3053	+	389	15966796	-	hypotheticalprotein
5913	SMc02491	0	0	0	0	0	0	3303428	3304564	SMc3054	-	378	15966797	-	hypotheticalprotein
5914	SMc02490	0	0	0	0	0	0	3304574	3305497	SMc3055	-	307	15966798	-	hypotheticalprotein
5915	SMc02489	0	0	0	0	0	0	3305618	3306610	SMc3056	+	330	15966799	xerC	site-specifictyrosinerecombinaseXerC
5916	SMc02488	0	0	0	0	0	0	3306832	3307908	SMc3057	+	358	15966800	-	hypotheticalprotein
5917	SMc02487	0	0	0	0	0	0	3308114	3309520	SMc3058	-	468	15966801	lpdA2	dihydrolipoamidedehydrogenase
5918	SMc02486	0	0	0	0	0	0	3309557	3310309	SMc3059	-	250	15966802	-	oxidoreductase
5919	SMc02485	0	0	0	0	0	0	3310306	3310806	SMc3060	-	166	15966803	-	signalpeptideprotein
5920	SMc02484	0	0	0	0	0	0	3310806	3311450	SMc3061	-	214	15966804	-	aminoacideffluxtransmembraneprotein
5921	SMc02483	0	0	0	0	0	0	3311706	3312959	SMc3062	-	417	15966805	sucB	dihydrolipoamidesuccinyltransferase
5922	SMc02482	0	0	0	0	0	0	3313082	3316078	SMc3063	-	998	15966806	sucA	2-oxoglutaratedehydrogenaseE1component
5923	SMc02481	0	0	0	0	0	0	3316359	3317261	SMc3064	-	300	15966807	sucD	succinyl-CoAsynthetasesubunitalpha
5924	SMc02480	0	0	0	0	0	0	3317268	3318464	SMc3065	-	398	15966808	sucC	succinyl-CoAsynthetasesubunitbeta
5925	SMc02479	0	0	0	0	0	0	3318498	3319460	SMc3066	-	320	15966809	mdh	malatedehydrogenase
5926	SMc02478	0	0	0	0	0	0	3319643	3320797	SMc3067	-	384	15966810	-	hypotheticalprotein
5927	SMc02477	0	0	0	0	0	0	3320839	3321105	SMc3068	-	88	15966811	-	hypotheticalprotein
5928	SMc02476	0	0	0	0	0	0	3321113	3321391	SMc3069	-	92	15966812	-	hypotheticalprotein
5929	SMc02475	0	0	0	0	0	0	3321609	3322148	SMc3070	-	179	15966813	-	outermembranelipoprotein
5930	SMc02474	0	0	0	0	0	0	3322344	3323414	SMc3071	-	356	15966814	-	ABCtransporterATP-bindingprotein
5931	SMc02473	0	0	0	0	0	0	3323451	3324299	SMc3072	-	282	15966815	-	ABCtransporterpermease
5932	SMc02472	0	0	0	0	0	0	3324292	3325230	SMc3073	-	312	15966816	-	ABCtransporterpermease
5933	SMc02471	0	0	0	0	0	0	3325308	3326612	SMc3074	-	434	15966817	-	periplasmicbindingABCtransporterprotein
5934	SMc02470	0	0	0	0	0	0	3326844	3328049	SMc3075	+	401	15966818	-	transcriptionalregulator
5935	SMc02469	0	0	0	0	0	0	3328092	3329192	SMc3076	+	366	15966819	-	oxidoreductase
5936	SMc02468	0	0	0	0	0	0	3329222	3329863	SMc3077	+	213	15966820	-	hypotheticalprotein
5937	SMc02467	0	0	0	0	0	0	3330083	3330679	SMc3078	-	198	15966821	msrA2	peptidemethioninesulfoxidereductase
5938	SMc02466	0	0	0	0	0	0	3330830	3331609	SMc3079	-	259	15966822	sdhB	succinatedehydrogenaseiron-sulfursubunit
5939	SMc02465	0	0	0	0	0	0	3331628	3333469	SMc3080	-	613	15966823	sdhA	succinatedehydrogenaseflavoproteinsubunit
5940	SMc02464	0	0	0	0	0	0	3333477	3333857	SMc3081	-	126	15966824	sdhD	succinatedehydrogenasemembraneanchorsubunitprotein
5941	SMc02463	0	0	0	0	0	0	3333868	3334260	SMc3082	-	130	15966825	sdhC	succinatedehydrogenasecytochromeB-556subunittransmembraneprotein
5942	SMc03225	0	0	0	0	0	0	3334565	3335185	SMc3083	+	206	15966826	-	hypotheticalprotein
5943	SMc03226	0	0	0	0	0	0	3335825	3336481	SMc3084	-	218	195970128	-	hypotheticalprotein
5944	SMc03227	0	0	0	0	0	0	3336496	3336927	SMc3085	-	143	15966828	-	hypotheticalprotein
5945	SMc03228	0	0	0	0	0	0	3336934	3337227	SMc3086	-	97	15966829	-	YciI-likeprotein
5946	SMc03229	0	0	0	0	0	0	3337245	3338246	SMc3087	-	333	15966830	gpsA	NAD(P)H-dependentglycerol-3-phosphatedehydrogenase
5947	SMc03230	0	0	0	0	0	0	3338257	3339339	SMc3088	-	360	15966831	gcp	DNA-binding/ironmetalloprotein/APendonuclease
5948	SMc03231	0	0	0	0	0	0	3339526	3340455	SMc3089	+	309	15966832	hemC	porphobilinogendeaminase
5949	SMc03232	0	0	0	0	0	0	3340460	3341167	SMc3090	+	235	15966833	hemD	uroporphyrinogen-IIIsynthase
5950	SMc03233	0	0	0	0	0	0	3341387	3342703	SMc3091	+	438	15966834	-	hypotheticalprotein
5951	SMc03234	0	0	0	0	0	0	3342722	3344359	SMc3092	+	545	15966835	-	hypotheticalprotein
5952	SMc03235	0	0	0	0	0	0	3344395	3344874	SMc3093	+	159	15966836	-	hypotheticalprotein
5953	SMc03236	0	0	0	0	0	0	3344877	3345635	SMc3094	+	252	15966837	-	glutamineamidotransferase
5954	SMc03237	0	0	0	0	0	0	3345813	3347060	SMc3095	-	415	15966838	-	transporttransmembraneprotein
5955	SMc03238	0	0	0	0	0	0	3347296	3347589	SMc3096	+	97	15966839	-	hypotheticalprotein
5956	SMc03239	0	0	0	0	0	0	3347734	3348267	SMc3097	-	177	15966840	ppa	inorganicpyrophosphatase
5957	SMc03240	0	0	0	0	0	0	3348425	3349027	SMc3098	+	200	15966841	-	signalpeptideprotein
5958	SMc03241	0	0	0	0	0	0	3349074	3349580	SMc3099	-	168	15966842	-	hypotheticalprotein
5959	SMc03242	0	0	0	0	0	0	3349924	3351750	SMc3100	-	608	15966843	typA	GTP-bindingprotein
5960	SMc03243	0	0	0	0	0	0	3351886	3353448	SMc3101	-	520	15966844	-	alkalinephosphatasetransmembraneprotein
5961	SMc03244	0	0	0	0	0	0	3353605	3353826	SMc3102	-	73	15966845	-	hypotheticalprotein
5962	SMc03245	0	0	0	0	0	0	3353951	3355258	SMc3103	+	435	15966846	-	amidase
5963	SMc03746	0	0	0	0	0	0	3355320	3355481	SMc3104	-	53	15966847	-	hypotheticalprotein
5964	SMc03747	0	0	0	0	0	0	3355758	3356261	SMc3105	+	167	15966848	-	hypotheticalprotein
5965	SMc03748	0	0	0	0	0	0	3356403	3357227	SMc3106	-	274	15966849	-	hypotheticalprotein
5966	SMc03312	0	0	0	0	0	0	3357224	3357883	SMc3107	-	219	15966850	TRm11b	transposaseISRM11/ISRM2011-2
5967	SMc03313	0	0	0	0	0	0	3357817	3358224	SMc3108	-	135	15966851	TRm11a	transposaseISRM11/ISRM2011-2
5968	SMc03246	0	0	0	0	0	0	3358559	3359788	SMc3109	+	409	15966852	-	integraseDNAprotein
5969	SMc05011	0	0	0	0	0	0	3359852	3360028	SMc3110	+	58	195970237	-	bacteriophageDNA-bindingtranscriptionregulator
5970	SMc03247	0	0	0	0	0	0	3360319	3361038	SMc3111	+	239	15966853	-	integrase/recombinase
5971	SMc03248	0	0	0	0	0	0	3361899	3362729	SMc3112	-	276	15966854	-	transposase
5972	SMc03249	0	0	0	0	0	0	3362726	3362983	SMc3113	-	85	15966855	-	hypotheticalprotein
5973	SMc03751	0	0	0	0	0	0	3363060	3363509	SMc3114	-	149	15966856	-	hypotheticalprotein
