Num	GeneID	condition2	condition3	condition1	condition2(Normalized)	condition3(Normalized)	condition1(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
4528	int_SMc00238-SMc00239	0	0	0	0	0	0	1805861	1805918	na	na	58	na	na	na
4529	int_SMc00239-SMc00240	0	0	0	0	0	0	1806426	1806635	na	na	210	na	na	na
4530	int_SMc00240-SMc00241	0	0	0	0	0	0	1807929	1808060	na	na	132	na	na	na
4531	int_SMc00241-SMc00242	0	0	0	0	0	0	1808811	1808982	na	na	172	na	na	na
4535	int_SMc00245-SMc00246	0	0	0	0	0	0	1813691	1813836	na	na	146	na	na	na
4536	int_SMc00246-SMc00247	0	0	0	0	0	0	1814815	1814866	na	na	52	na	na	na
4537	int_SMc00247-SMc00316	0	0	0	0	0	0	1815593	1815869	na	na	277	na	na	na
4539	int_SMc00317-SMc00248	0	0	0	0	0	0	1818078	1818216	na	na	139	na	na	na
4540	int_SMc00248-SMc00249	0	0	0	0	0	0	1818961	1819745	na	na	785	na	na	na
4541	int_SMc00249-SMc00250	0	0	0	0	0	0	1820052	1820608	na	na	557	na	na	na
4542	int_SMc00250-SMc00251	0	0	0	0	0	0	1820774	1820812	na	na	39	na	na	na
4543	int_SMc00251-SMc00252	0	0	0	0	0	0	1821077	1821861	na	na	785	na	na	na
4544	int_SMc00252-SMc00253	0	0	0	0	0	0	1822162	1822398	na	na	237	na	na	na
4545	int_SMc00253-SMc00254	0	0	0	0	0	0	1822801	1823705	na	na	905	na	na	na
4546	int_SMc00254-SMc04437	0	0	0	0	0	0	1824114	1824221	na	na	108	na	na	na
4548	int_SMc00255-SMc00256	0	0	0	0	0	0	1824749	1824817	na	na	69	na	na	na
4549	int_SMc00256-SMc00257	0	0	0	0	0	0	1825826	1826086	na	na	261	na	na	na
4550	int_SMc00257-SMc00258	0	0	0	0	0	0	1826735	1826891	na	na	157	na	na	na
4551	int_SMc00258-SMc00259	0	0	0	0	0	0	1827156	1827171	na	na	16	na	na	na
4556	int_SMc00263-SMc00264	0	0	0	0	0	0	1832448	1832450	na	na	3	na	na	na
4557	int_SMc00264-SMc00265	0	0	0	0	0	0	1833255	1833356	na	na	102	na	na	na
4558	int_SMc00265-SMc00266	0	0	0	0	0	0	1834368	1834414	na	na	47	na	na	na
4559	int_SMc00266-SMc00267	0	0	0	0	0	0	1836284	1836572	na	na	289	na	na	na
4560	int_SMc00267-SMc00268	0	0	0	0	0	0	1837398	1837445	na	na	48	na	na	na
4561	int_SMc00268-SMc00269	0	0	0	0	0	0	1838205	1838278	na	na	74	na	na	na
4562	int_SMc00269-SMc00270	0	0	0	0	0	0	1839326	1839337	na	na	12	na	na	na
4563	int_SMc00270-SMc00271	0	0	0	0	0	0	1840193	1840497	na	na	305	na	na	na
4566	int_SMc00273-SMc00274	0	0	0	0	0	0	1843298	1843306	na	na	9	na	na	na
4567	int_SMc00274-SMc00275	0	0	0	0	0	0	1844195	1844279	na	na	85	na	na	na
4568	int_SMc00275-SMc00276	0	0	0	0	0	0	1845255	1845672	na	na	418	na	na	na
4570	int_SMc00277-SMc00278	0	0	0	0	0	0	1848035	1848132	na	na	98	na	na	na
4571	int_SMc00278-SMc00279	0	0	0	0	0	0	1848616	1848797	na	na	182	na	na	na
4572	int_SMc00279-SMc00280	0	0	0	0	0	0	1849965	1850237	na	na	273	na	na	na
4573	int_SMc00280-SMc00281	0	0	0	0	0	0	1850445	1850866	na	na	422	na	na	na
4574	int_SMc00281-SMc00282	0	0	0	0	0	0	1851308	1851615	na	na	308	na	na	na
4575	int_SMc00282-SMc00283	0	0	0	0	0	0	1852282	1852375	na	na	94	na	na	na
4576	int_SMc00283-SMc00284	0	0	0	0	0	0	1853279	1853310	na	na	32	na	na	na
4577	int_SMc00284-SMc00285	0	0	0	0	0	0	1853482	1854026	na	na	545	na	na	na
4578	int_SMc00285-SMc04866	0	0	0	0	0	0	1855224	1855869	na	na	646	na	na	na
4579	int_SMc04866-SMc00286	0	0	0	0	0	0	1856194	1856499	na	na	306	na	na	na
4580	int_SMc00286-SMc00287	0	0	0	0	0	0	1857592	1858013	na	na	422	na	na	na
4581	int_SMc00287-SMc00288	0	0	0	0	0	0	1858320	1858528	na	na	209	na	na	na
4583	int_SMc00289-SMc00290	0	0	0	0	0	0	1859599	1859794	na	na	196	na	na	na
4584	int_SMc00290-SMc00291	0	0	0	0	0	0	1860236	1860626	na	na	391	na	na	na
4585	int_SMc00291-SMc00292	0	0	0	0	0	0	1861947	1862938	na	na	992	na	na	na
4586	int_SMc00292-SMc00293	0	0	0	0	0	0	1864742	1864870	na	na	129	na	na	na
4587	int_SMc00293-SMc00294	0	0	0	0	0	0	1866194	1866273	na	na	80	na	na	na
4588	int_SMc00294-SMc00295	0	0	0	0	0	0	1867492	1867615	na	na	124	na	na	na
4589	int_SMc00295-SMc00296	0	0	0	0	0	0	1868051	1868132	na	na	82	na	na	na
4590	int_SMc00296-SMc00297	0	0	0	0	0	0	1869969	1870001	na	na	33	na	na	na
4591	int_SMc00297-SMc00298	0	0	0	0	0	0	1870722	1870749	na	na	28	na	na	na
4593	int_SMc00299-SMc00300	0	0	0	0	0	0	1872375	1872515	na	na	141	na	na	na
4594	int_SMc00300-SMc00301	0	0	0	0	0	0	1873920	1874132	na	na	213	na	na	na
4595	int_SMc00301-SMc00302	0	0	0	0	0	0	1874526	1874620	na	na	95	na	na	na
4596	int_SMc00302-SMc00533	0	0	0	0	0	0	1875002	1875011	na	na	10	na	na	na
4597	int_SMc00533-SMc00532	0	0	0	0	0	0	1876257	1876268	na	na	12	na	na	na
4598	int_SMc00532-SMc00531	0	0	0	0	0	0	1877547	1877568	na	na	22	na	na	na
4599	int_SMc00531-SMc00530	0	0	0	0	0	0	1878325	1878401	na	na	77	na	na	na
4600	int_SMc00530-SMc00529	0	0	0	0	0	0	1879872	1880025	na	na	154	na	na	na
4601	int_SMc00529-SMc00528	0	0	0	0	0	0	1881193	1881410	na	na	218	na	na	na
4602	int_SMc00528-SMc05006	0	0	0	0	0	0	1882089	1882139	na	na	51	na	na	na
4603	int_SMc05006-SMc00527	0	0	0	0	0	0	1882455	1882475	na	na	21	na	na	na
4604	int_SMc00527-SMc00526	0	0	0	0	0	0	1883628	1883771	na	na	144	na	na	na
4605	int_SMc00526-SMc00525	0	0	0	0	0	0	1885026	1885073	na	na	48	na	na	na
4606	int_SMc00525-SMc00524	0	0	0	0	0	0	1888491	1888876	na	na	386	na	na	na
4607	int_SMc00524-SMc00523	0	0	0	0	0	0	1889345	1889361	na	na	17	na	na	na
4609	int_SMc00540-SMc00539	0	0	0	0	0	0	1890189	1890311	na	na	123	na	na	na
4610	int_SMc00539-SMc00522	0	0	0	0	0	0	1891638	1891836	na	na	199	na	na	na
4611	int_SMc00522-SMc00521	0	0	0	0	0	0	1893337	1893345	na	na	9	na	na	na
4612	int_SMc00521-SMc00520	0	0	0	0	0	0	1893754	1893771	na	na	18	na	na	na
4613	int_SMc00520-SMc00519	0	0	0	0	0	0	1894090	1894092	na	na	3	na	na	na
4615	int_SMc00518-SMc00517	0	0	0	0	0	0	1896414	1896416	na	na	3	na	na	na
4616	int_SMc00517-SMc00516	0	0	0	0	0	0	1896750	1896804	na	na	55	na	na	na
4617	int_SMc00516-SMc00515	0	0	0	0	0	0	1898068	1898072	na	na	5	na	na	na
4618	int_SMc00515-SMc00514	0	0	0	0	0	0	1899003	1899026	na	na	24	na	na	na
4619	int_SMc00514-SMc00513	0	0	0	0	0	0	1899555	1899713	na	na	159	na	na	na
4621	int_SMc00512-SMc00511	0	0	0	0	0	0	1901807	1901868	na	na	62	na	na	na
4624	int_SMc00509-SMc00508	0	0	0	0	0	0	1903841	1903903	na	na	63	na	na	na
4625	int_SMc00508-SMc00507	0	0	0	0	0	0	1905212	1905432	na	na	221	na	na	na
4626	int_SMc00507-SMc00506	0	0	0	0	0	0	1905772	1905844	na	na	73	na	na	na
4627	int_SMc00506-SMc00505	0	0	0	0	0	0	1906655	1906815	na	na	161	na	na	na
4628	int_SMc00505-SMc00504	0	0	0	0	0	0	1907371	1907396	na	na	26	na	na	na
4629	int_SMc00504-SMc00503	0	0	0	0	0	0	1908636	1908747	na	na	112	na	na	na
4631	int_SMc00502-SMc00501	0	0	0	0	0	0	1910154	1910193	na	na	40	na	na	na
4632	int_SMc00501-SMc00500	0	0	0	0	0	0	1911079	1911079	na	na	1	na	na	na
4633	int_SMc00500-SMc00499	0	0	0	0	0	0	1912598	1912655	na	na	58	na	na	na
4635	int_SMc00498-SMc00497	0	0	0	0	0	0	1914116	1914138	na	na	23	na	na	na
4636	int_SMc00497-SMc00496	0	0	0	0	0	0	1915198	1915261	na	na	64	na	na	na
4637	int_SMc00496-SMc00495	0	0	0	0	0	0	1915577	1915804	na	na	228	na	na	na
4638	int_SMc00495-SMc00494	0	0	0	0	0	0	1916570	1916587	na	na	18	na	na	na
4639	int_SMc00494-SMc00493	0	0	0	0	0	0	1916831	1916911	na	na	81	na	na	na
4640	int_SMc00493-SMc00492	0	0	0	0	0	0	1917584	1917688	na	na	105	na	na	na
4641	int_SMc00492-SMc00491	0	0	0	0	0	0	1918097	1918201	na	na	105	na	na	na
4642	int_SMc00491-SMc00490	0	0	0	0	0	0	1918355	1918526	na	na	172	na	na	na
4643	int_SMc00490-SMc00489	0	0	0	0	0	0	1919946	1920036	na	na	91	na	na	na
4644	int_SMc00489-SMc00488	0	0	0	0	0	0	1920628	1921044	na	na	417	na	na	na
4645	int_SMc00488-SMc00487	0	0	0	0	0	0	1923277	1923401	na	na	125	na	na	na
4646	int_SMc00487-SMc00538	0	0	0	0	0	0	1923636	1924049	na	na	414	na	na	na
4647	int_SMc00538-SMc00537	0	0	0	0	0	0	1924386	1924735	na	na	350	na	na	na
4648	int_SMc00537-SMc00536	0	0	0	0	0	0	1925975	1926115	na	na	141	na	na	na
4649	int_SMc00536-SMc00535	0	0	0	0	0	0	1927346	1927460	na	na	115	na	na	na
4651	int_SMc00534-SMc00486	0	0	0	0	0	0	1929224	1929451	na	na	228	na	na	na
4652	int_SMc00486-SMc00485	0	0	0	0	0	0	1930400	1930544	na	na	145	na	na	na
4653	int_SMc00485-SMc00484	0	0	0	0	0	0	1931163	1931413	na	na	251	na	na	na
4654	int_SMc00484-SMc00483	0	0	0	0	0	0	1932929	1933065	na	na	137	na	na	na
4656	int_SMc00482-SMc00481	0	0	0	0	0	0	1934717	1934766	na	na	50	na	na	na
4657	int_SMc00481-SMc00480	0	0	0	0	0	0	1936783	1937088	na	na	306	na	na	na
4658	int_SMc00480-SMc00479	0	0	0	0	0	0	1938304	1938412	na	na	109	na	na	na
4659	int_SMc00479-SMc00549	0	0	0	0	0	0	1939430	1939582	na	na	153	na	na	na
4660	int_SMc00549-SMc00478	0	0	0	0	0	0	1940150	1940238	na	na	89	na	na	na
4661	int_SMc00478-SMc00477	0	0	0	0	0	0	1941763	1941817	na	na	55	na	na	na
4662	int_SMc00477-SMc00476	0	0	0	0	0	0	1943282	1943573	na	na	292	na	na	na
4663	int_SMc00476-SMc00475	0	0	0	0	0	0	1945230	1945274	na	na	45	na	na	na
4664	int_SMc00475-SMc00760	0	0	0	0	0	0	1947939	1948177	na	na	239	na	na	na
4665	int_SMc00760-SMc00473	0	0	0	0	0	0	1949264	1949596	na	na	333	na	na	na
4666	int_SMc00473-SMc00472	0	0	0	0	0	0	1950557	1950694	na	na	138	na	na	na
4667	int_SMc00472-SMc00471	0	0	0	0	0	0	1951628	1952054	na	na	427	na	na	na
4668	int_SMc00471-SMc00470	0	0	0	0	0	0	1954665	1955030	na	na	366	na	na	na
4669	int_SMc00470-SMc00469	0	0	0	0	0	0	1955997	1956088	na	na	92	na	na	na
4670	int_SMc00469-SMc00468	0	0	0	0	0	0	1956530	1956915	na	na	386	na	na	na
4671	int_SMc00468-SMc00467	0	0	0	0	0	0	1957453	1957620	na	na	168	na	na	na
4673	int_SMc00466-SMc00548	0	0	0	0	0	0	1960197	1960330	na	na	134	na	na	na
4674	int_SMc00548-SMc00465	0	0	0	0	0	0	1960883	1960921	na	na	39	na	na	na
4676	int_SMc00463-SMc00462	0	0	0	0	0	0	1961805	1961818	na	na	14	na	na	na
4677	int_SMc00462-SMc00194	0	0	0	0	0	0	1962671	1962836	na	na	166	na	na	na
4678	int_SMc00194-SMc00193	0	0	0	0	0	0	1963503	1963691	na	na	189	na	na	na
4679	int_SMc00193-SMc00192	0	0	0	0	0	0	1963860	1963986	na	na	127	na	na	na
4680	int_SMc00192-SMc00191	0	0	0	0	0	0	1964308	1964714	na	na	407	na	na	na
4681	int_SMc00191-SMc00190	0	0	0	0	0	0	1965084	1965699	na	na	616	na	na	na
4682	int_SMc00190-SMc00189	0	0	0	0	0	0	1971970	1972799	na	na	830	na	na	na
4683	int_SMc00189-SMc00188	0	0	0	0	0	0	1973676	1973707	na	na	32	na	na	na
4684	int_SMc00188-SMc00187	0	0	0	0	0	0	1974989	1975002	na	na	14	na	na	na
4685	int_SMc00187-SMc00186	0	0	0	0	0	0	1975582	1975895	na	na	314	na	na	na
4686	int_SMc00186-SMc00185	0	0	0	0	0	0	1977819	1977877	na	na	59	na	na	na
4687	int_SMc00185-SMc00184	0	0	0	0	0	0	1979732	1980205	na	na	474	na	na	na
4688	int_SMc00184-SMc00183	0	0	0	0	0	0	1980668	1980719	na	na	52	na	na	na
4689	int_SMc00183-SMc00182	0	0	0	0	0	0	1981293	1981370	na	na	78	na	na	na
4691	int_SMc00196-SMc00181	0	0	0	0	0	0	1982981	1983180	na	na	200	na	na	na
4692	int_SMc00181-SMc00180	0	0	0	0	0	0	1983442	1983643	na	na	202	na	na	na
4693	int_SMc00180-SMc00179	0	0	0	0	0	0	1984556	1984638	na	na	83	na	na	na
4694	int_SMc00179-SMc00178	0	0	0	0	0	0	1984918	1984992	na	na	75	na	na	na
4695	int_SMc00178-SMc00177	0	0	0	0	0	0	1985584	1985651	na	na	68	na	na	na
4696	int_SMc00177-SMc00176	0	0	0	0	0	0	1986267	1986347	na	na	81	na	na	na
4697	int_SMc00176-SMc00175	0	0	0	0	0	0	1987725	1987808	na	na	84	na	na	na
4698	int_SMc00175-SMc00174	0	0	0	0	0	0	1988619	1988629	na	na	11	na	na	na
4699	int_SMc00174-SMc00459	0	0	0	0	0	0	1989770	1989954	na	na	185	na	na	na
4701	int_SMc00172-SMc00171	0	0	0	0	0	0	1992114	1992361	na	na	248	na	na	na
4702	int_SMc00171-SMc00169	0	0	0	0	0	0	1993208	1993450	na	na	243	na	na	na
4703	int_SMc00169-SMc00170	0	0	0	0	0	0	1995764	1995968	na	na	205	na	na	na
4704	int_SMc00170-SMc00168	0	0	0	0	0	0	1996707	1996862	na	na	156	na	na	na
4705	int_SMc00168-SMc00167	0	0	0	0	0	0	1997508	1997674	na	na	167	na	na	na
4706	int_SMc00167-SMc00166	0	0	0	0	0	0	1998803	1998825	na	na	23	na	na	na
4707	int_SMc00166-SMc00165	0	0	1	0	0	1	1999510	1999806	na	na	297	na	na	na
	int_SMc00166-SMc00165	0	0	1	0	0	1	1999789			-
4708	int_SMc00165-SMc00164	0	0	0	0	0	0	2000629	2000999	na	na	371	na	na	na
4709	int_SMc00164-SMc00163	0	0	0	0	0	0	2002194	2002290	na	na	97	na	na	na
4710	int_SMc00163-SMc00162	0	0	0	0	0	0	2003314	2003323	na	na	10	na	na	na
4711	int_SMc00162-SMc00161	0	0	0	0	0	0	2004152	2004153	na	na	2	na	na	na
4712	int_SMc00161-SMc04438	0	0	0	0	0	0	2005837	2006047	na	na	211	na	na	na
4714	int_SMc00195-SMc00159	0	0	0	0	0	0	2008025	2008650	na	na	626	na	na	na
4715	int_SMc00159-SMc00158	0	0	0	0	0	0	2009074	2009074	na	na	1	na	na	na
4716	int_SMc00158-SMc00157	0	0	0	0	0	0	2010809	2010949	na	na	141	na	na	na
4717	int_SMc00157-SMc00156	0	0	0	0	0	0	2011853	2011873	na	na	21	na	na	na
4718	int_SMc00156-SMc00155	0	0	0	0	0	0	2012270	2012404	na	na	135	na	na	na
4719	int_SMc00155-SMc00154	0	0	0	0	0	0	2013779	2014010	na	na	232	na	na	na
4720	int_SMc00154-SMc00153	0	0	0	0	0	0	2015403	2015606	na	na	204	na	na	na
4721	int_SMc00153-SMc00152	0	0	0	0	0	0	2016150	2016260	na	na	111	na	na	na
4722	int_SMc00152-SMc00151	0	0	0	0	0	0	2016957	2017175	na	na	219	na	na	na
4723	int_SMc00151-SMc00150	0	0	0	0	0	0	2017860	2017891	na	na	32	na	na	na
4724	int_SMc00150-SMc00149	0	0	0	0	0	0	2019788	2020254	na	na	467	na	na	na
4725	int_SMc00149-SMc00148	0	0	0	0	0	0	2021677	2021722	na	na	46	na	na	na
4726	int_SMc00148-SMc00147	0	0	0	0	0	0	2022332	2022427	na	na	96	na	na	na
4727	int_SMc00147-SMc00146	0	0	0	0	0	0	2023181	2023389	na	na	209	na	na	na
4728	int_SMc00146-SMc00145	0	0	0	0	0	0	2023882	2023923	na	na	42	na	na	na
4729	int_SMc00145-SMc00144	0	0	0	0	0	0	2024431	2024457	na	na	27	na	na	na
4730	int_SMc00144-SMc00197	0	0	0	0	0	0	2025508	2025753	na	na	246	na	na	na
4731	int_SMc00197-SMc00143	0	0	0	0	0	0	2026663	2026677	na	na	15	na	na	na
4733	int_SMc00142-SMc00141	0	0	0	0	0	0	2027856	2027969	na	na	114	na	na	na
4734	int_SMc00141-SMc00198	0	0	0	0	0	0	2029986	2030049	na	na	64	na	na	na
4735	int_SMc00198-SMc00140	0	0	0	0	0	0	2030203	2030537	na	na	335	na	na	na
4736	int_SMc00140-SMc00139	0	0	0	0	0	0	2031321	2031582	na	na	262	na	na	na
4738	int_SMc00138-SMc00137	0	0	0	0	0	0	2033214	2033384	na	na	171	na	na	na
4739	int_SMc00137-SMc00136	0	0	0	0	0	0	2033652	2033791	na	na	140	na	na	na
4740	int_SMc00136-SMc00135	0	0	0	0	0	0	2034497	2034615	na	na	119	na	na	na
4741	int_SMc00135-SMc00134	0	0	0	0	0	0	2035348	2035585	na	na	238	na	na	na
4742	int_SMc00134-SMc00133	0	0	0	0	0	0	2036414	2036480	na	na	67	na	na	na
4744	int_SMc00132-SMc00131	0	0	0	0	0	0	2038046	2038089	na	na	44	na	na	na
4745	int_SMc00131-SMc04210	0	0	0	0	0	0	2038579	2038642	na	na	64	na	na	na
4747	int_SMc04211-SMc04212	0	0	0	0	0	0	2039853	2040133	na	na	281	na	na	na
4748	int_SMc04212-SMc04213	0	0	0	0	0	0	2041670	2041697	na	na	28	na	na	na
4749	int_SMc04213-SMc04214	0	0	0	0	0	0	2042112	2042315	na	na	204	na	na	na
4750	int_SMc04214-SMc04215	0	0	0	0	0	0	2043333	2043470	na	na	138	na	na	na
4751	int_SMc04215-SMc04216	0	0	0	0	0	0	2044260	2044305	na	na	46	na	na	na
4753	int_SMc04217-SMc04218	0	0	0	0	0	0	2045226	2045244	na	na	19	na	na	na
4755	int_SMc04219-SMc04220	0	0	0	0	0	0	2046930	2047049	na	na	120	na	na	na
4756	int_SMc04220-SMc04221	0	0	0	0	0	0	2047368	2047572	na	na	205	na	na	na
4758	int_SMc04222-SMc04223	0	0	0	0	0	0	2048381	2048519	na	na	139	na	na	na
4759	int_SMc04223-SMc04224	0	0	0	0	0	0	2049156	2049352	na	na	197	na	na	na
4760	int_SMc04224-SMc04225	0	0	0	0	0	0	2049704	2049932	na	na	229	na	na	na
4761	int_SMc04225-SMc04226	0	0	0	0	0	0	2051130	2051378	na	na	249	na	na	na
4762	int_SMc04226-SMc04227	0	0	0	0	0	0	2051934	2052166	na	na	233	na	na	na
4763	int_SMc04227-SMc04228	0	0	0	0	0	0	2053982	2054190	na	na	209	na	na	na
4764	int_SMc04228-SMc04229	0	0	0	0	0	0	2054581	2054591	na	na	11	na	na	na
4765	int_SMc04229-SMc04230	0	0	0	0	0	0	2055183	2055211	na	na	29	na	na	na
4766	int_SMc04230-SMc04231	0	0	0	0	0	0	2055566	2055779	na	na	214	na	na	na
4767	int_SMc04231-SMc04232	0	0	0	0	0	0	2058738	2059035	na	na	298	na	na	na
4768	int_SMc04232-SMc04233	0	0	0	0	0	0	2059615	2059893	na	na	279	na	na	na
4769	int_SMc04233-SMc04234	0	0	0	0	0	0	2060512	2061341	na	na	830	na	na	na
4770	int_SMc04234-SMc04235	0	0	0	0	0	0	2061555	2061681	na	na	127	na	na	na
4771	int_SMc04235-SMc04236	0	0	0	0	0	0	2062762	2063207	na	na	446	na	na	na
4772	int_SMc04236-SMc04237	0	0	0	0	0	0	2063961	2064119	na	na	159	na	na	na
4773	int_SMc04237-SMc04238	0	0	0	0	0	0	2064369	2064802	na	na	434	na	na	na
4774	int_SMc04238-SMc04239	0	0	0	0	0	0	2065040	2065482	na	na	443	na	na	na
4775	int_SMc04239-SMc04240	0	0	0	0	0	0	2065693	2065878	na	na	186	na	na	na
4776	int_SMc04240-SMc04241	0	0	0	0	0	0	2066566	2066616	na	na	51	na	na	na
4777	int_SMc04241-SMc04242	0	0	0	0	0	0	2067148	2067156	na	na	9	na	na	na
4780	int_SMc04244-SMc04245	0	0	0	0	0	0	2069248	2069424	na	na	177	na	na	na
4781	int_SMc04245-SMc04246	0	0	0	0	0	0	2070448	2070840	na	na	393	na	na	na
4782	int_SMc04246-SMc04247	0	0	0	0	0	0	2071222	2071349	na	na	128	na	na	na
4783	int_SMc04247-SMc04248	0	0	0	0	0	0	2072976	2073325	na	na	350	na	na	na
4785	int_SMc04249-SMc04250	0	1	0	0	1	0	2075692	2075843	na	na	152	na	na	na
	int_SMc04249-SMc04250	0	1	0	0	1	0	2075747			+
4786	int_SMc04250-SMc05007	0	0	0	0	0	0	2077017	2077023	na	na	7	na	na	na
4787	int_SMc05007-SMc04251	0	0	0	0	0	0	2077231	2077365	na	na	135	na	na	na
4788	int_SMc04251-SMc04252	0	0	0	0	0	0	2078473	2078763	na	na	291	na	na	na
4789	int_SMc04252-SMc04253	0	0	0	0	0	0	2079793	2080084	na	na	292	na	na	na
4790	int_SMc04253-SMc04254	0	0	0	0	0	0	2081219	2081234	na	na	16	na	na	na
4791	int_SMc04254-SMc04255	0	0	0	0	0	0	2081997	2082052	na	na	56	na	na	na
4792	int_SMc04255-SMc04256	0	0	0	0	0	0	2084549	2084619	na	na	71	na	na	na
4793	int_SMc04256-SMc04257	0	0	0	0	0	0	2085706	2085711	na	na	6	na	na	na
4794	int_SMc04257-SMc04258	0	0	0	0	0	0	2086630	2086645	na	na	16	na	na	na
4795	int_SMc04258-SMc04259	0	0	0	0	0	0	2087555	2087746	na	na	192	na	na	na
4796	int_SMc04259-SMc04260	0	0	0	0	0	0	2088983	2089457	na	na	475	na	na	na
4797	int_SMc04260-SMc04261	0	0	0	0	0	0	2090529	2090635	na	na	107	na	na	na
4799	int_SMc04262-SMc04263	0	0	0	0	0	0	2092438	2092872	na	na	435	na	na	na
4800	int_SMc04263-SMc04264	0	0	0	0	0	0	2094292	2094372	na	na	81	na	na	na
4801	int_SMc04264-SMc04265	0	0	0	0	0	0	2095264	2095395	na	na	132	na	na	na
4803	int_SMc04266-SMc04268	0	0	0	0	0	0	2096177	2096412	na	na	236	na	na	na
4805	int_SMc04270-SMc04273	0	0	0	0	0	0	2098377	2098612	na	na	236	na	na	na
4806	int_SMc04273-SMc04275	0	0	0	0	0	0	2099897	2099908	na	na	12	na	na	na
4807	int_SMc04275-SMc04277	0	0	0	0	0	0	2101112	2101113	na	na	2	na	na	na
4808	int_SMc04277-SMc04278	0	0	0	0	0	0	2101591	2101761	na	na	171	na	na	na
4809	int_SMc04278-SMc04279	0	0	0	0	0	0	2102050	2102199	na	na	150	na	na	na
4811	int_SMc04281-SMc04282	0	0	0	0	0	0	2104185	2104186	na	na	2	na	na	na
4813	int_SMc04284-SMc04285	0	0	0	0	0	0	2106313	2106445	na	na	133	na	na	na
4814	int_SMc04285-SMc04286	0	0	0	0	0	0	2106875	2107027	na	na	153	na	na	na
4815	int_SMc04286-SMc04288	0	0	0	0	0	0	2107988	2108012	na	na	25	na	na	na
4816	int_SMc04288-SMc04290	0	0	0	0	0	0	2109795	2109863	na	na	69	na	na	na
4818	int_SMc04293-SMc04294	0	0	0	0	0	0	2112415	2112455	na	na	41	na	na	na
4822	int_SMc04301-SMc04302	0	0	0	0	0	0	2116031	2116226	na	na	196	na	na	na
4823	int_SMc04302-SMc04303	0	0	0	0	0	0	2116872	2116881	na	na	10	na	na	na
4824	int_SMc04303-SMc04304	0	0	0	0	0	0	2120710	2120781	na	na	72	na	na	na
4825	int_SMc04304-SMc04305	0	0	0	0	0	0	2121847	2121849	na	na	3	na	na	na
4826	int_SMc04305-SMc04306	0	0	0	0	0	0	2122378	2123250	na	na	873	na	na	na
4827	int_SMc04306-SMc04307	0	0	0	0	0	0	2124052	2124063	na	na	12	na	na	na
4828	int_SMc04307-SMc04308	0	0	0	0	0	0	2126242	2126365	na	na	124	na	na	na
4829	int_SMc04308-SMc04309	0	0	0	0	0	0	2127182	2127273	na	na	92	na	na	na
4830	int_SMc04309-SMc04310	0	0	0	0	0	0	2128729	2128972	na	na	244	na	na	na
4831	int_SMc04310-SMc04311	0	0	0	0	0	0	2129117	2129579	na	na	463	na	na	na
4832	int_SMc04311-SMc04439	0	0	0	0	0	0	2130579	2130954	na	na	376	na	na	na
4833	int_SMc04439-SMc04312	0	0	0	0	0	0	2131849	2132022	na	na	174	na	na	na
4834	int_SMc04312-SMc04313	0	0	0	0	0	0	2132308	2132416	na	na	109	na	na	na
4835	int_SMc04313-SMc04314	0	0	0	0	0	0	2132651	2132715	na	na	65	na	na	na
4836	int_SMc04314-SMc04315	0	0	0	0	0	0	2133124	2133223	na	na	100	na	na	na
4837	int_SMc04315-SMc04325	0	0	0	0	0	0	2134073	2134147	na	na	75	na	na	na
4838	int_SMc04325-SMc04326	0	0	0	0	0	0	2135162	2135495	na	na	334	na	na	na
4839	int_SMc04326-SMc04327	0	0	0	0	0	0	2136639	2136676	na	na	38	na	na	na
4840	int_SMc04327-SMc04328	0	0	0	0	0	0	2137316	2137379	na	na	64	na	na	na
4841	int_SMc04328-SMc04329	0	0	0	0	0	0	2138133	2138205	na	na	73	na	na	na
4842	int_SMc04329-SMc04330	0	0	0	0	0	0	2138911	2139017	na	na	107	na	na	na
4843	int_SMc04330-SMc04331	0	0	0	0	0	0	2140593	2141115	na	na	523	na	na	na
4844	int_SMc04331-SMc04332	0	0	0	0	0	0	2141815	2141901	na	na	87	na	na	na
4845	int_SMc04332-SMc04333	0	0	0	0	0	0	2142061	2142099	na	na	39	na	na	na
4846	int_SMc04333-SMc04334	0	0	0	0	0	0	2142721	2142914	na	na	194	na	na	na
4847	int_SMc04334-SMc05020	0	0	0	0	0	0	2143716	2143732	na	na	17	na	na	na
4848	int_SMc05020-SMc04335	0	0	0	0	0	0	2143880	2144023	na	na	144	na	na	na
4849	int_SMc04335-SMc04336	0	0	0	0	0	0	2144198	2144289	na	na	92	na	na	na
4850	int_SMc04336-SMc04337	0	0	0	0	0	0	2144758	2145063	na	na	306	na	na	na
4853	int_SMc04340-SMc04342	0	0	0	0	0	0	2147035	2147154	na	na	120	na	na	na
4854	int_SMc04342-SMc04345	0	0	0	0	0	0	2148118	2148119	na	na	2	na	na	na
4855	int_SMc04345-SMc04347	0	0	0	0	0	0	2148459	2148477	na	na	19	na	na	na
4856	int_SMc04347-SMc04451	0	0	0	0	0	0	2150530	2150583	na	na	54	na	na	na
4857	int_SMc04451-SMc04161	0	0	0	0	0	0	2151247	2151323	na	na	77	na	na	na
4858	int_SMc04161-SMc04162	0	0	0	0	0	0	2151795	2151825	na	na	31	na	na	na
